accession_number,ddc_number,book,subject_code,author,book_category,book_publisher,book_pages,book_year,book_binding,book_source,price,book_volume,quantity,classesID,book_remarks,rack
6084,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-005,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
6085,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-006,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
6086,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-007,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
6087,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-008,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
6088,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-009,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
6089,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-010,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
6090,611 HUM,General Anatomy,ANAT-37-RK-1-001,Dr Ghulam Ahmad,Anatomy,Prince Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
6091,611 HUM,General Anatomy,ANAT-37-RK-1-002,Dr Ghulam Ahmad,Anatomy,Prince Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
6092,611 HUM,General Anatomy,ANAT-37-RK-1-003,Dr Ghulam Ahmad,Anatomy,Prince Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
6093,611 HUM,General Anatomy,ANAT-37-RK-1-004,Dr Ghulam Ahmad,Anatomy,Prince Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
6094,611 HUM,General Anatomy,ANAT-37-RK-1-005,Dr Ghulam Ahmad,Anatomy,Prince Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
6095,611 HUM,General Anatomy,ANAT-37-RK-1-006,Dr Ghulam Ahmad,Anatomy,Prince Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
6096,611 TAS,Understanding General Anatomy,ANAT-38-RK-1-001,Tassaduq Hussain Sheikh,Anatomy,0,0,0,PB,Purchase,0,12th,1,0,0,0
6097,611 LAI,General Anatomy,ANAT-39-RK-1-001,Laiq Hussain Siddiqui,Anatomy,0,0,0,PB,Purchase,0,5th,1,0,0,0
6098,611 LAI,General Anatomy,ANAT-40-RK-1-001,Laiq Hussain Siddiqui,Anatomy,Carvan Book Centre,0,0,PB,Purchase,0,2nd,1,0,0,0
6099,611 SIN,Last's Anatomy Regional and Applied,ANAT-41-RK-1-001,Chummys Sinnatamby,Anatomy,0,0,0,PB,Purchase,0,10th,1,0,0,0
6100,611 SIN,Last's Anatomy Regional and Applied,ANAT-42-RK-1-001,Chummys Sinnatamby,Anatomy,0,0,0,PB,Purchase,0,11th,1,0,0,0
6101,611 SIN,Last's Anatomy Regional and Applied,ANAT-43-RK-1-001,Chummys Sinnatamby,Anatomy,Churchil Livingstone Elsevier,0,2011,PB,Purchase,0,12th,1,0,0,0
6102,611 SIN,Last's Anatomy Regional and Applied,ANAT-43-RK-1-002,Chummys Sinnatamby,Anatomy,Churchil Livingstone Elsevier,0,2011,PB,Purchase,0,12th,1,0,0,0
6103,611 SIN,Last's Anatomy Regional and Applied,ANAT-43-RK-1-003,Chummys Sinnatamby,Anatomy,Churchil Livingstone Elsevier,0,2011,PB,Purchase,0,12th,1,0,0,0
6104,611 SHA,Medhelpers Anatomy Review,ANAT-44-RK-1-001,Dr Shaista Malik,Anatomy,Medhelpers Anatomy,0,0,PB,Purchase,0,1st,1,0,0,0
6105,616.075 PRI,Prince Surface and Radiological Anatomy,ANAT-45-RK-1-001,A Board of Three Examiners,Anatomy,Prince Book Depot,0,2017,PB,Purchase,0,0,1,0,0,0
6106,616.075 PRI,Prince Surface and Radiological Anatomy,ANAT-45-RK-1-002,A Board of Three Examiners,Anatomy,Prince Book Depot,0,2017,PB,Purchase,0,0,1,0,0,0
6107,611 ZUL,Prince MCQs in Anatomy,ANAT-46-RK-1-001,Dr Zulfiqar Ahmad,Anatomy,Prince Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
6108,616.7 SHA,The Red Book of Ophthalmology,ANAT-47-RK-1-001,Dr Shafiq ur Rehman Cheema,Anatomy,Carvan Book House,0,0,PB,Purchase,0,0,1,0,0,0
6109,617.7 JOG,Basic Ophthalmology,ANAT-48-RK-1-001,Renu Jogi,Anatomy,Jaypee,0,0,PB,Purchase,0,4th,1,0,0,0
6110,617.7 JOG,Basic Ophthalmology,ANAT-48-RK-1-002,Renu Jogi,Anatomy,Jaypee,0,0,PB,Purchase,0,4th,1,0,0,0
6111,617.7 JOG,Basic Ophthalmology,ANAT-48-RK-1-003,Renu Jogi,Anatomy,Jaypee,0,0,PB,Purchase,0,4th,1,0,0,0
6112,617.7 SHA,Clinical Ophthalmology,ANAT-49-RK-1-001,Shafi MJatoi,Anatomy,Paramount Pub,0,2013,PB,Purchase,0,5th,1,0,0,0
6113,617.7 SHA,Clinical Ophthalmology,ANAT-49-RK-1-002,Shafi MJatoi,Anatomy,Paramount Pub,0,2013,PB,Purchase,0,5th,1,0,0,0
6114,617.7 SHA,Clinical Ophthalmology,ANAT-49-RK-1-003,Shafi MJatoi,Anatomy,Paramount Pub,0,2013,PB,Purchase,0,5th,1,0,0,0
6115,617.7 SHA,Clinical Ophthalmology,ANAT-49-RK-1-004,Shafi MJatoi,Anatomy,Paramount Pub,0,2013,PB,Purchase,0,5th,1,0,0,0
6116,610 IQB,Principles and Practice of Oto-Rhino-Laryngology,ANAT-50-RK-1-001,Iqbal Hussain ,Anatomy,0,0,0,PB,Purchase,0,6th,1,0,0,0
6117,0,0,0,0,Anatomy,0,0,0,0,0,0,0,1,0,0,0
6118,611.84 SNE,Clinical Anatomy of the Eye,ANAT-52-RK-1-001,Richard SSnell Michael A Lemp,Anatomy,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6119,611.84 SNE,Clinical Anatomy of the Eye,ANAT-52-RK-1-002,Richard SSnell Michael A Lemp,Anatomy,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6120,611.84 SNE,Clinical Anatomy of the Eye,ANAT-52-RK-1-003,Richard SSnell Michael A Lemp,Anatomy,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6121,611.84 SNE,Clinical Anatomy of the Eye,ANAT-52-RK-1-004,Richard SSnell Michael A Lemp,Anatomy,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6122,611 PRI,Prince Anatomy of Central & Peripheral Nervous System,ANAT-53-RK-1-001,Board of Three Examiners,Anatomy,Prince Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
6123,611 CHA,BD Chaurasia's Handbook of General Anatomy,ANAT-54-RK-1-001,Dr BDChaurasia,Anatomy,CBS,0,0,PB,Purchase,0,3rd,1,0,0,0
6124,611 TAS,Understanding General Anatomy with MCQs & Diagnostic Imaging,ANAT-55-RK-1-001,Tassaduq Hussain Sheikh,Anatomy,0,0,0,PB,Purchase,0,8th,1,0,0,0
6125,611 TAS,Understanding General Anatomy with MCQs & Diagnostic Imaging,ANAT-56-RK-1-001,Tassaduq Hussain Sheikh,Anatomy,0,0,0,PB,Purchase,0,11th,1,0,0,0
6126,611 TAS,Understanding General Anatomy with MCQs & Diagnostic Imaging,ANAT-57-RK-1-001,Tassaduq Hussain Sheikh,Anatomy,0,0,0,PB,Purchase,0,13th,1,0,0,0
6127,611 KHA,Essence A Quick Review Tool for Anatomy,ANAT-58-RK-1-001,Dr Khalida Beg,Anatomy,Azam,0,0,PB,Purchase,0,0,1,0,0,0
6128,611 KHA,Essence Anatomy BCQs,ANAT-59-RK-1-001,Dr Khalida Beg,Anatomy,Azam,0,0,PB,Purchase,0,0,1,0,0,0
6129,611 FER,Cross Anatomy,ANAT-60-RK-1-001,ProfDrFerdose Dr Muddassir Muhammad,Anatomy,0,0,0,PB,Purchase,0,0,1,0,0,0
6130,611 SNE,Clinical Anatomy,ANAT-61-RK-1-001,Richard S Snell,Anatomy,Lippincott Williams,0,2004,PB,Purchase,0,4th,1,0,0,0
6131,611 SNE,Clinical Anatomy,ANAT-61-RK-1-002,Richard S Snell,Anatomy,Lippincott Williams,0,2004,PB,Purchase,0,4th,1,0,0,0
6132,611 SNE,Clinical Anatomy,ANAT-62-RK-1-001,Richard S Snell,Anatomy,0,0,2012,PB,Purchase,0,10th,1,0,0,0
6133,611 SNE,Clinical Anatomy,ANAT-62-RK-1-002,Richard S Snell,Anatomy,0,0,2012,PB,Purchase,0,10th,1,0,0,0
6134,617.7 JOG,Basic Ophthalmology,ANAT-63-RK-1-001,Renu Jogi,Anatomy, Jaypee,0,0,PB,Purchase,0,3rd,1,0,0,0
6135,617.7 KAN,Clinical Ophthalmology A Systematic Approach,ANAT-64-RK-1-001,Jack JKanski,Anatomy,BH,0,0,PB,Purchase,0,5th,1,0,0,0
6136,617.7 SHA,Clinical Ophthalmology,ANAT-65-RK-1-001,Shafi M Jatoi,Anatomy,Farook Kitab Ghar,0,2008,PB,Purchase,0,4th,1,0,0,0
6137,617.7 SHA,Clinical Ophthalmology,ANAT-65-RK-1-002,Shafi M Jatoi,Anatomy,Farook Kitab Ghar,0,2008,PB,Purchase,0,4th,1,0,0,0
6138,617.7 SHA,Clinical Ophthalmology,ANAT-65-RK-1-003,Shafi M Jatoi,Anatomy,Farook Kitab Ghar,0,2008,PB,Purchase,0,4th,1,0,0,0
6139,611 KEN,Comparative Anatomy of the Vertebrates,ANAT-66-RK-1-001,George C Kent,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6140,611 MOE,Pocket Atlas of Sectional Anatomy,ANAT-67-RK-1-001,TB Moeller E Reif,Anatomy,Thiem,0,0,PB,Purchase,0,0,1,0,0,0
6141,611 NET,Atlas of Human Anatomy,ANAT-68-RK-1-001,Frank H Netter MD,Anatomy,0,0,0,PB,Purchase,0,4th,1,0,0,0
6142,611 NET,Atlas of Human Anatomy,ANAT-69-RK-1-001,Frank H Netter MD,Anatomy,Elsevier,0,2014,PB,Purchase,0,7th,1,0,0,0
6143,611 GRA,Gramts Atlas of Anatomy,ANAT-70-RK-1-001,Anne MR Agur Arthur,Anatomy,Wolters Kluwer,0,2009,PB,Purchase,0,12th,1,0,0,0
6144,611 SIN,Clinical Anatomy,ANAT-71-RK-1-001,Richard S Snell,Anatomy,Wolters Kluwer,0,2012,PB,Purchase,0,9th,1,0,0,0
6145,611 SIN,Clinical Anatomy,ANAT-71-RK-1-002,Richard S Snell,Anatomy,Wolters Kluwer,0,2012,PB,Purchase,0,9th,1,0,0,0
6146,612 WAU,Roos and Willson Anatomy and Physiology,ANAT-72-RK-1-001,WaughGrant,Anatomy,0,0,2006,PB,Purchase,0,10th,1,0,0,0
6147,611 KAP,Step-1 Lecture Notes Anatomy,ANAT-73-RK-1-001,James White,Anatomy,Kaplan Medical,0,2019,PB,Purchase,0,0,1,0,0,0
6148,612 AMN,"Anatomy, Physiology & Biochemistry MBBS 1st Year Students",ANAT-74-RK-1-001,Dr Amna Iqbal,Anatomy,Zubair Book Depot,0,2018,PB,Purchase,0,0,1,0,0,0
6149,617.7 MUK,Clinical Examination in Ophthalmology,ANAT-75-RK-1-001,PK Mukherjee,Anatomy,Elsevier,0,2006,PB,Purchase,0,0,1,0,0,0
6150,617.7 BOW,Kanski's Clinical Ophthalmology,ANAT-76-RK-1-001,Brand Bowling,Anatomy,Elsevier,0,2016,PB,Purchase,0,8th,1,0,0,0
6151,617.7 BOW,Kanski's Clinical Ophthalmology,ANAT-76-RK-1-002,Brand Bowling,Anatomy,Elsevier,0,2016,PB,Purchase,0,8th,1,0,0,0
6152,617.7 BOW,Kanski's Clinical Ophthalmology,ANAT-76-RK-1-003,Brand Bowling,Anatomy,Elsevier,0,2016,PB,Purchase,0,8th,1,0,0,0
6153,617.7 BOW,Kanski's Clinical Ophthalmology,ANAT-76-RK-1-004,Brand Bowling,Anatomy,Elsevier,0,2016,PB,Purchase,0,8th,1,0,0,0
6154,612 KHU,Fundamentals of Anatomy and Physiology for Nursing and Allied Healt,ANAT-77-RK-1-001,Indu Khurana Arushi Cheng,Anatomy,Oxford,0,2010,PB,Purchase,0,0,1,0,0,0
6155,611 AHM,Prince Comprehensive Principles of General Anatomy,ANAT-78-RK-1-001,Dr Ghulam Ahmad,Anatomy,Prince Book,0,0,PB,Purchase,0,0,1,0,0,0
6156,611 AHM,Prince Comprehensive Principles of General Anatomy,ANAT-78-RK-1-002,Dr Ghulam Ahmad,Anatomy,Prince Book,0,0,PB,Purchase,0,0,1,0,0,0
6157,611 AHM,Prince Comprehensive Principles of General Anatomy,ANAT-78-RK-1-003,Dr Ghulam Ahmad,Anatomy,Prince Book,0,0,PB,Purchase,0,0,1,0,0,0
6158,611 AHM,Prince Comprehensive Principles of General Anatomy,ANAT-78-RK-1-004,Dr Ghulam Ahmad,Anatomy,Prince Book,0,0,PB,Purchase,0,0,1,0,0,0
6159,611 AHM,Prince Comprehensive Principles of General Anatomy,ANAT-78-RK-1-005,Dr Ghulam Ahmad,Anatomy,Prince Book,0,0,PB,Purchase,0,0,1,0,0,0
6160,611.314 NEL,"Wheeler's Dental Anatomy, Physiology & Occlusion",ANAT-79-RK-1-001,Stanley JNelson,Anatomy,Elsevier,0,0,PB,Purchase,0,10th,1,0,0,0
6161,612 DES,Color Atlas of Physiology,PHY-01-RK-1-001,Stefan / Silbernagl MD,Physiology,0,0,0,PB,Purchase,0,5th,1,0,0,0
6162,612 DES,Color Atlas of Physiology,PHY-01-RK-1-002,Stefan / Silbernagl MD,Physiology,0,0,0,PB,Purchase,0,5th,1,0,0,0
6163,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-001,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6164,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-002,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6165,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-003,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6166,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-004,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6167,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-005,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6168,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-006,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6169,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-007,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6170,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-008,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6171,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-009,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6172,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-010,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6173,612 NAW,Basic of Clinical Physiology Vol-1,PHY-02-RK-1-011,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6174,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-001,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6175,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-002,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6176,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-003,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6177,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-004,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6178,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-005,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6179,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-006,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6180,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-007,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6181,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-008,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6182,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-009,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6183,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-010,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6184,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-011,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6185,612 NAW,Basic of Clinical Physiology Vol-2,PHY-03-RK-1-012,Prof Dr Muhammad Akram,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6186,612 HAL,Medical Physiology,PHY-04-RK-1-001,Guyton and Hall,Physiology,Elsevier,0,2015,PB,Purchase,0,13th,1,0,0,0
6187,612 HAL,Medical Physiology,PHY-04-RK-1-002,Guyton and Hall,Physiology,Elsevier,0,2015,PB,Purchase,0,13th,1,0,0,0
6188,612 HAL,Medical Physiology,PHY-04-RK-1-003,Guyton and Hall,Physiology,Elsevier,0,2015,PB,Purchase,0,13th,1,0,0,0
6189,612 HAL,Medical Physiology,PHY-04-RK-1-004,Guyton and Hall,Physiology,Elsevier,0,2015,PB,Purchase,0,13th,1,0,0,0
6190,612 HAL,Medical Physiology,PHY-04-RK-1-005,Guyton and Hall,Physiology,Elsevier,0,2015,PB,Purchase,0,13th,1,0,0,0
6191,612 HAL,Medical Physiology Part-II,PHY-04-RK-1-006,Guyton and Hall,Physiology,Elsevier,0,2015,PB,Purchase,0,13th,1,0,0,0
6192,612 HAL,Medical Physiology,PHY-04-RK-1-007,Guyton and Hall,Physiology,Elsevier,0,2015,PB,Purchase,0,13th,1,0,0,0
6193,612 MAR,Medical Physiology,PHY-05-RK-1-001,Marya,Physiology,CBS,0,2016,PB,Purchase,0,4th,1,0,0,0
6194,612 MAR,Medical Physiology,PHY-05-RK-1-002,Marya,Physiology,CBS,0,2016,PB,Purchase,0,4th,1,0,0,0
6195,612 MAR,Medical Physiology,PHY-05-RK-1-003,Marya,Physiology,CBS,0,2016,PB,Purchase,0,4th,1,0,0,0
6196,612 GUY,Textbook Medical Physiology,PHY-06-RK-1-001,Guyton & Hall,Physiology,0,0,0,PB,Purchase,0,8th,1,0,0,0
6197,612 GUY,Textbook of Medical Physiology,PHY-07-RK-1-001,Guyton & Hall,Physiology,0,0,0,PB,Purchase,0,9th,1,0,0,0
6198,612 GUY,"Textbook Medical Physiology, Vol-1",PHY-08-RK-1-001,Guyton & Hall,Physiology,0,0,0,PB,Purchase,0,10th,1,0,0,0
6199,612 GUY,"Textbook Medical Physiology, Vol-2",PHY-09-RK-1-001,Guyton & Hall,Physiology,0,0,0,PB,Purchase,0,10th,1,0,0,0
6200,612 GUY,A Textbook of Medical Physiology,PHY-10-RK-1-001,Guyton and Hall,Physiology,Elsevier,0,2006,PB,Purchase,0,11th,1,0,0,0
6201,612 GUY,A Textbook of Medical Physiology,PHY-10-RK-1-002,Guyton and Hall,Physiology,Elsevier,0,2006,PB,Purchase,0,11th,1,0,0,0
6202,612 BAR,Ganong's Review of Medical Physiology ,PHY-11-RK-1-001,Kim E Barrett,Physiology,0,0,0,PB,Purchase,0,4th,1,0,0,0
6203,612 FIR,Review of Physiology Included BCQs & Viva,PHY-12-RK-1-001,Muhammad Firdaus,Physiology,0,280,2019,PB,Purchase,695,21st,1,0,0,0
6204,612 FIR,Review of Physiology,PHY-13-RK-1-001,Muhammad Firdaus,Physiology,Riaz Medical Publisher,0,0,PB,Purchase,0,19th,1,0,0,0
6205,612 FIR,Review of Physiology,PHY-13-RK-1-002,Muhammad Firdaus,Physiology,Riaz Medical Publisher,0,0,PB,Purchase,0,19th,1,0,0,0
6206,612 FIR,Review of Physiology,PHY-13-RK-1-003,Muhammad Firdaus,Physiology,Riaz Medical Publisher,0,0,PB,Purchase,0,19th,1,0,0,0
6207,612 AKR,Practical Physiology Part-I,PHY-14-RK-1-001,Prof Dr Muhammad Akram,Physiology,Allied Book,0,2012,PB,Purchase,0,4th,1,0,0,0
6208,612 AKR,Practical Physiology Part-I,PHY-14-RK-1-002,Prof Dr Muhammad Akram,Physiology,Allied Book,0,2012,PB,Purchase,0,4th,1,0,0,0
6209,612 GAN,Review of Medical Physiology,PHY-15-RK-1-001,Ganong,Physiology,0,0,21,PB,Purchase,0,0,1,0,0,0
6210,612 COS,Physiology,PHY-16-RK-1-001,Linda S Costanzo,Physiology,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6211,0,Physiology,PHY-17-RK-1-001,Linda S Costanzo,Physiology,0,0,0,PB,Purchase,0,3rd,1,0,0,0
6212,612 GUY,Physiology of the Human body,PHY-18-RK-1-001,C Guyton,Physiology,0,0,0,PB,Purchase,0,6th,1,0,0,0
6213,612 POC,Human Physiology (The Basis of Medicine),PHY-19-RK-1-001,Pocock and Richard,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6214,612 HAR,Human Physiology,PHY-20-RK-1-001,Harley,Physiology,0,0,0,PB,Purchase,0,4th,1,0,0,0
6215,612 CHA,Human Physiology,PHY-21-RK-1-001,Chartterjee,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6216,612 BER,Berne & Levy Physiology,PHY-22-RK-1-001,Koeppen Stanton,Physiology,Elsevier,0,2010,PB,Purchase,0,6th,1,0,0,0
6217,612 SEM,Essential of Medical Physiology,PHY-23-RK-1-001,KSembulingam,Physiology,Jaypee Brothers,0,2016,PB,Purchase,0,7th,1,0,0,0
6218,612 SEM,Essential of Medical Physiology,PHY-23-RK-1-002,KSembulingam,Physiology,Jaypee Brothers,0,2016,PB,Purchase,0,7th,1,0,0,0
6219,612 SEM,Essential of Medical Physiology,PHY-23-RK-1-003,KSembulingam,Physiology,Jaypee Brothers,0,2016,PB,Purchase,0,7th,1,0,0,0
6220,612 SEM,Essential of Medical Physiology,PHY-23-RK-1-004,KSembulingam,Physiology,Jaypee Brothers,0,2016,PB,Purchase,0,7th,1,0,0,0
6221,612 SEM,Essential of Medical Physiology,PHY-23-RK-1-005,KSembulingam,Physiology,Jaypee Brothers,0,2016,PB,Purchase,0,7th,1,0,0,0
6222,612 SEM,Essential of Medical Physiology,PHY-23-RK-1-006,KSembulingam,Physiology,Jaypee Brothers,0,2016,PB,Purchase,0,7th,1,0,0,0
6223,612 SEM,Essential of Medical Physiology,PHY-23-RK-1-007,KSembulingam,Physiology,Jaypee Brothers,0,2016,PB,Purchase,0,7th,1,0,0,0
6224,612.044 POW,Exercise Physiology,PHY-24-RK-1-001,PowerHowley,Physiology,0,0,0,PB,Purchase,0,10th,1,0,0,0
6225,612.044 POW,Exercise Physiology,PHY-24-RK-1-002,PowerHowley,Physiology,0,0,0,PB,Purchase,0,10th,1,0,0,0
6226,612.044 POW,Exercise Physiology,PHY-24-RK-1-003,PowerHowley,Physiology,0,0,0,PB,Purchase,0,10th,1,0,0,0
6227,612.044 POW,Exercise Physiology,PHY-24-RK-1-004,PowerHowley,Physiology,0,0,0,PB,Purchase,0,10th,1,0,0,0
6228,612.044 POW,Exercise Physiology,PHY-24-RK-1-005,PowerHowley,Physiology,0,0,0,PB,Purchase,0,10th,1,0,0,0
6229,612 BES,Best & Taylor's Physiological Basis of Medical Practice,PHY-25-RK-1-001,Tandon Tripathi,Physiology,Wolters Kluwer,0,2012,PB,Purchase,0,13th,1,0,0,0
6230,612 BES,Best & Taylor's Physiological Basis of Medical Practice,PHY-25-RK-1-002,Tandon Tripathi,Physiology,Wolters Kluwer,0,2012,PB,Purchase,0,13th,1,0,0,0
6231,612 ZAF,Experimental Physiology Manual Vol-1,PHY-26-RK-1-001,Prof Dr Zafar Ali Ch,Physiology,Zubair Book Depot,0,2016,PB,Purchase,0,4th,1,0,0,0
6232,612 ZAF,Experimental Physiology Manual Vol-1,PHY-26-RK-1-002,Prof Dr Zafar Ali Ch,Physiology,Zubair Book Depot,0,2016,PB,Purchase,0,4th,1,0,0,0
6233,612 ZAF,Experimental Physiology Manual Vol-1,PHY-26-RK-1-003,Prof Dr Zafar Ali Ch,Physiology,Zubair Book Depot,0,2016,PB,Purchase,0,4th,1,0,0,0
6234,612 ZAF,Experimental Physiology Manual Vol-1,PHY-26-RK-1-004,Prof Dr Zafar Ali Ch,Physiology,Zubair Book Depot,0,2016,PB,Purchase,0,4th,1,0,0,0
6235,612 ZAF,Experimental Physiology Manual Vol-1,PHY-26-RK-1-005,Prof Dr Zafar Ali Ch,Physiology,Zubair Book Depot,0,2016,PB,Purchase,0,4th,1,0,0,0
6236,612 ZAF,Experimental Physiology Manual Vol-1,PHY-26-RK-1-006,Prof Dr Zafar Ali Ch,Physiology,Zubair Book Depot,0,2016,PB,Purchase,0,4th,1,0,0,0
6237,612 ZAF,Experimental Physiology Manual Vol-2,PHY-27-RK-1-001,Prof Dr Zafar Ali Ch,Physiology,0,0,0,PB,Purchase,0,4th,1,0,0,0
6238,612 ZAF,Experimental Physiology Manual Vol-2,PHY-27-RK-1-002,Prof Dr Zafar Ali Ch,Physiology,0,0,0,PB,Purchase,0,4th,1,0,0,0
6239,612 ZAF,Experimental Physiology Manual Vol-2,PHY-27-RK-1-003,Prof Dr Zafar Ali Ch,Physiology,0,0,0,PB,Purchase,0,4th,1,0,0,0
6240,612 ZAF,Experimental Physiology Manual Vol-2,PHY-27-RK-1-004,Prof Dr Zafar Ali Ch,Physiology,0,0,0,PB,Purchase,0,4th,1,0,0,0
6241,612 BAR,Ganong's Review of Medical Physiology,PHY-28-RK-1-001,Kim E Barrett Suzan M Barman,Physiology,0,0,0,PB,Purchase,0,23rd,1,0,0,0
6242,612 COS,Physiology,PHY-29-RK-1-001,Linda SCostanzo,Physiology,0,0,0,PB,Purchase,0,6th,1,0,0,0
6243,612 GUY,Guyton & Hall Physiology Review,PHY-30-RK-1-001,John EHall,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6244,616.81 HYP,Hepertension and Stroke (Pathophysiology and Managemnet),PHY-31-RK-1-001,William BWhite Vankathesh Aiyagari,Physiology,0,0,0,PB,Purchase,0,0,1,0,0,0
6245,612 MUS,Essential of Medical Physiology Volume-1,PHY-32-RK-1-001,Mushtaq Ahmad,Physiology,0,0,2002,PB,Purchase,0,5th,1,0,0,0
6246,612 MUS,Essential of Medical Physiology Volume-1,PHY-32-RK-1-002,Mushtaq Ahmad,Physiology,0,0,2002,PB,Purchase,0,5th,1,0,0,0
6247,612 MUS,Essential of Medical Physiology Volume-1,PHY-32-RK-1-003,Mushtaq Ahmad,Physiology,0,0,2002,PB,Purchase,0,5th,1,0,0,0
